OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
563,2019,NonResidential,Office,1130 BUILDING DARIGOLD HQ,1130 RAINIER AVE S,98144.0,3.0,CENTRAL,47.59285,-122.30874,1914,2,,89780,27560,,84.0,39.4,39.4,110.3,110.3,2443361,2443361,0,2443361,716108,0,0,15.1,0.2
564,2019,NonResidential,Non-Refrigerated Warehouse,900 POPLAR BUILDING,900 POPLAR PL S,98144.0,1.0,GREATER DUWAMISH,47.59388,-122.31124,1970,1,,65430,0,,36.0,59.0,58.8,105.7,105.5,3849114,3860355,0,1636046,479498,22243,2224309,128.2,2.0
565,2019,NonResidential,Mixed Use Property,NORTHCUT LANDING,4915 25TH AVE NE,98105.0,1.0,NORTHEAST,47.66517,-122.30186,2006,3,,102290,42440,,33.0,61.2,61.1,166.3,166.2,5371328,5376810,0,5127895,1502900,2489,248915,44.8,0.7
566,2019,NonResidential,Other,CENTURYLINK: EAST CO,1708 E PIKE ST,98122.0,1.0,CENTRAL,47.6144,-122.30982,1926,3,,80004,0,,,119.4,119.4,334.3,334.3,8937043,8937043,0,8937045,2619298,0,0,55.1,0.7
568,2019,NonResidential,Non-Refrigerated Warehouse,K2 and IRON MOUNTAIN (SEATTLE 4),4201 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.56407,-122.32765,1991,2,,323916,0,,70.0,19.6,19.7,45.5,45.7,6391243,6333131,0,4626802,1356038,17063,1706329,119.1,0.4
569,2019,NonResidential,Mixed Use Property,PACIFIC TOWER,1200 12TH AVE S,98144.0,2.0,GREATER DUWAMISH,47.5928,-122.31599,1932,14,,304052,0,,60.0,67.6,68.1,173.0,174.1,20617822,20472100,0,17673037,5179671,27991,2799062,257.6,0.8
570,2019,NonResidential,Office,NORTHWEST BLDG,2323 EASTLAKE AVE E,98102.0,1.0,LAKE UNION,47.64037,-122.32626,1978,4,,85385,31210,,,84.2,84.2,235.7,235.7,4470974,4470974,0,4470976,1310368,0,0,27.6,0.5
571,2019,NonResidential,Distribution Center,NORTHWEST CENTER INDUSTRIES,7272 WEST MARGINAL WAY S,98108.0,1.0,GREATER DUWAMISH,47.53687,-122.33316,1989,2,,98024,0,,37.0,50.6,51.5,99.9,100.9,5236881,5146820,0,2716327,796110,24305,2430493,145.8,1.5
572,2019,NonResidential,Mixed Use Property,BRIGHT HORIZONS,1275 MERCER ST,98109.0,1.0,LAKE UNION,47.62405,-122.33084,1928,1,,65000,15000,,,77.6,77.3,173.4,173.0,2317665,2329203,0,1574397,461429,7548,754806,49.8,1.0
573,2019,NonResidential,Office,EASTLAKE & ROY - YALE CAMPUS,617 EASTLAKE AVE E,98109.0,7.0,LAKE UNION,47.62488,-122.33007,1990,5,,144573,66620,,70.0,52.5,52.5,146.9,146.9,4119782,4119782,0,4119782,1207439,0,0,25.4,0.3
576,2019,NonResidential,Strip Mall,NORTHGATE VILLAGE RETAIL,818 NE NORTHGATE WAY,98125.0,5.0,SHARED: NORTH &amp; NORTHWEST,47.7094,-122.31843,1969,2,,98539,0,,,48.4,48.4,132.4,132.4,4767108,4769422,0,4592832,1346082,1766,176589,37.7,0.4
577,2019,NonResidential,Office,NORTHWAY WEST BUILDING,10700 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70732,-122.33279,1981,6,,86483,0,,53.0,72.3,72.9,202.3,204.0,6301988,6248440,0,6248440,1831313,0,0,38.5,0.4
579,2019,NonResidential,Non-Refrigerated Warehouse,JONES STEVEDORING,7245 WEST MARGINAL WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53689,-122.33847,1968,1,,140520,0,,36.0,16.8,16.7,33.9,33.8,2345230,2362562,0,1303824,382129,10587,1058738,64.3,0.5
580,2019,NonResidential,Office,PEMCO,1300 DEXTER AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1986,5,,154029,62380,,84.0,56.3,56.3,145.8,145.8,5155290,5155290,0,4541560,1331055,6137,613730,60.6,0.7
581,2019,NonResidential,Medical Office,MERIDIAN MEDICAL PAVILION,11011 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70887,-122.33494,2005,3,,161789,91935,,9.0,79.5,79.5,222.5,222.5,5538952,5538952,0,5538580,1623265,4,373,34.2,0.5
582,2019,NonResidential,Medical Office,MCMURRAY MEDICAL BUILDING,1536 N 115TH ST,98133.0,1.0,NORTHWEST,47.7126,-122.33782,2005,3,,63909,0,,19.0,72.1,72.1,201.9,201.9,4357866,4357866,0,4357868,1277218,0,0,26.9,0.4
583,2019,NonResidential,Non-Refrigerated Warehouse,IRON MOUNTAIN,1201 N 96TH ST,98103.0,5.0,NORTHWEST,47.69814,-122.34295,1948,2,,53472,0,,,8.1,8.1,18.5,18.5,462597,458700,0,324449,95091,1343,134251,9.1,0.2
584,2019,NonResidential,Distribution Center,424 S CLOVERDALE ST,424 S CLOVERDALE ST,98108.0,1.0,GREATER DUWAMISH,47.52696,-122.32913,1980,1,,50417,0,,60.0,26.9,26.9,75.3,75.3,1355479,1355479,0,1355479,397268,0,0,8.4,0.2
585,2019,NonResidential,Medical Office,NORTHWEST OUTPATIENT MEDICAL CENTER,10330 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70449,-122.33272,1961,3,,133298,0,,15.0,133.7,133.4,286.0,285.1,17776324,17826494,0,11086294,3249207,67402,6740198,426.3,3.2
588,2019,NonResidential,Mixed Use Property,1616 EASTLAKE BUILDING,1616 EASTLAKE AVE E,98102.0,1.0,LAKE UNION,47.63456,-122.32454,2002,5,,281306,113318,,,287.4,286.8,583.3,581.6,48177108,48282476,0,27032007,7922628,212505,21250469,1295.3,7.7
589,2019,NonResidential,Office,MERCER/YALE BLDG - 1260 MERCER,1260 MERCER ST,98109.0,7.0,LAKE UNION,47.6244,-122.33157,2000,4,,175885,71385,,89.0,59.7,60.0,167.2,167.9,6235554,6206833,0,6206834,1819119,0,0,38.3,0.4
590,2019,NonResidential,Non-Refrigerated Warehouse,4727 BUILDING,4727 DENVER AVE S,98134.0,2.0,GREATER DUWAMISH,47.56089,-122.33474,1969,2,,104786,0,,97.0,4.3,4.2,9.3,9.3,441555,445467,0,292571,85748,1529,152896,9.9,0.1
592,2019,NonResidential,Other,CENTURYLINK: SEATTLE 1ST AVE GARAGE,4755 1ST AVE S,98134.0,2.0,GREATER DUWAMISH,47.55787,-122.335,2000,1,,53040,41600,,,30.9,31.3,60.3,60.6,1611623,1589008,0,818800,239976,7702,770208,46.0,4.0
595,2019,NonResidential,Office,McKinstry 220 South Dawson,220 S DAWSON ST,98134.0,1.0,GREATER DUWAMISH,47.5563,-122.33186,1948,1,,53620,0,,88.0,49.1,49.6,111.1,112.0,2660137,2634106,0,1825040,534888,8091,809067,54.2,1.0
596,2019,NonResidential,Office,IRIDIO - (OLD WESTERN CARTAGE),5050 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.55623,-122.33316,1938,1,,50008,0,,81.0,41.1,41.5,88.0,88.4,2075088,2056494,0,1280146,375189,7763,776348,49.1,1.0
597,2019,NonResidential,Office,635 ELLIOTT - SOUTH BUILDING,635 ELLIOTT AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2009,4,,291176,100176,,87.0,40.1,40.1,109.6,109.6,7478186,7478186,0,7175477,2103012,3027,302710,60.3,0.3
598,2019,NonResidential,Non-Refrigerated Warehouse,CASCADE DESIGNS INC (Baja),4225 2ND AVE S,98134.0,2.0,GREATER DUWAMISH,47.56549,-122.33221,1957,1,,50832,0,,38.0,54.9,55.5,102.6,103.2,2821438,2792398,0,1303393,382003,14890,1489005,87.1,1.7
599,2019,NonResidential,Refrigerated Warehouse,Uwajimaya (Seattle 5),4601 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.56158,-122.32754,1971,1,,76354,0,,65.0,37.5,37.3,99.3,98.6,2853708,2868089,0,2619724,767797,2484,248365,29.3,0.4
600,2019,NonResidential,Non-Refrigerated Warehouse,MERLINO FOODS,4100 4TH AVE S,98134.0,1.0,GREATER DUWAMISH,47.56558,-122.32889,1956,1,,98480,0,,56.0,23.7,23.5,66.3,65.9,2317236,2332324,0,2332324,683565,0,0,14.4,0.1
601,2019,NonResidential,Mixed Use Property,WALLINGFORD CENTER,1815 N 45TH ST,98103.0,4.0,LAKE UNION,47.66113,-122.33572,1904,2,,53002,0,,66.0,58.4,58.2,135.6,135.4,3111522,3120015,0,2268647,664902,8514,851368,59.2,1.1
602,2019,NonResidential,Mixed Use Property,GILEAD SCIENCES BLDG. (ALEXANDRIA R.E.)  ECON. UNI,199 E BLAINE ST,98102.0,4.0,LAKE UNION,47.63465,-122.32592,2008,3,,175918,59727,,,212.7,211.8,411.8,409.4,24903296,25004770,0,12661096,3710755,123437,12343673,733.6,6.3
604,2019,NonResidential,Office,AGC BUILDING & BANK,1200 WESTLAKE AVE N,98109.0,1.0,LAKE UNION,47.63,-122.3396,1971,11,,124721,0,,62.0,88.9,88.5,184.4,184.0,11041220,11091997,0,6485236,1900714,46068,4606761,284.6,2.3
605,2019,NonResidential,Office,LAKE UNION BUILDING & YACHT HARBOR MARINA OFFICE BUILDING,1700 WESTLAKE AVE N,98109.0,7.0,LAKE UNION,47.63376,-122.33968,1970,7,,94002,0,,63.0,65.0,65.4,181.9,183.1,6445092,6400962,0,6400963,1876015,0,0,39.5,0.4
606,2019,NonResidential,Non-Refrigerated Warehouse,NWCP BLDG U,520 S BRANDON ST,98108.0,2.0,GREATER DUWAMISH,47.55515,-122.3275,1974,1,,93020,0,,33.0,28.4,28.3,46.7,46.6,2629787,2637818,0,900970,264059,17368,1736848,97.8,1.1
607,2019,NonResidential,Supermarket/Grocery Store,SAFEWAY 1965,9262 RAINIER AVE S,98118.0,2.0,SOUTHEAST,47.52095,-122.26825,2002,1,,61053,0,,46.0,222.5,224.2,460.3,462.1,12201441,12111294,0,7051935,2066804,50594,5059360,312.2,5.1
608,2019,NonResidential,Office,MERRILL PLACE HAMBACH - SELLER BUILDING,411 1ST AVE S,98104.0,1.0,DOWNTOWN,47.59878,-122.33458,1913,7,,228796,0,,86.0,39.8,39.7,105.0,104.9,9081155,9099224,0,8270773,2424025,8284,828450,95.0,0.4
609,2019,NonResidential,Office,HERITAGE BUILDING,111 S JACKSON ST,98104.0,2.0,DOWNTOWN,47.59895,-122.33379,1904,5,,78920,0,,89.0,30.2,30.2,84.6,84.6,2374529,2374529,0,2374529,695935,0,0,14.6,0.2
611,2019,NonResidential,Office,WESTLAND BUILDING-DSHS,100 S KING ST,98104.0,2.0,DOWNTOWN,47.59856,-122.33379,1907,6,,73260,0,,68.0,51.3,51.5,143.5,144.1,3286539,3273774,0,3273774,959488,0,0,20.2,0.3
612,2019,NonResidential,Office,GLOBE BUILDING,105 S MAIN ST,98104.0,7.0,DOWNTOWN,47.59979,-122.3338,1900,4,,69817,0,,70.0,39.5,40.1,79.3,79.9,2431959,2397936,855795,1235725,362170,3064,306416,69.4,1.0
613,2019,NonResidential,Office,GRAND CENTRAL BUILDING,216 1ST AVE S,98104.0,1.0,DOWNTOWN,47.60035,-122.33379,1900,4,,84750,0,,,30.8,30.8,78.9,78.8,2164552,2169789,0,1867866,547440,3019,301923,27.5,0.3
614,2019,NonResidential,Office,INTERURBAN BUILDING (OLD SMITH TOWER ANNEX BUILDING),157 YESLER WAY,98104.0,7.0,DOWNTOWN,47.60146,-122.33248,1900,6,,75496,13320,,,55.7,55.5,156.0,155.4,3382604,3395079,0,3395079,995041,0,0,20.9,0.3
615,2019,NonResidential,Office,OCCIDENTAL MALL,308 OCCIDENTAL AVE S,98104.0,7.0,DOWNTOWN,47.59962,-122.33247,1900,4,,164380,0,,80.0,50.1,49.9,120.2,119.6,7199623,7233762,492429,5536284,1622592,12050,1205049,124.3,0.8
616,2019,NonResidential,Office,COURT IN THE SQUARE (Goldsmith & Northcoast),401 2ND AVE S,98104.0,1.0,DOWNTOWN,47.59858,-122.33198,1907,7,,160580,0,,56.0,51.8,51.7,129.3,129.2,8300386,8312556,657593,6817173,1997999,8378,837792,121.5,0.8
617,2019,NonResidential,Office,PACIFIC COMMERCIAL BUILDING,240 2ND AVE S,98104.0,1.0,DOWNTOWN,47.60022,-122.33127,1900,5,,54805,0,,40.0,65.6,65.6,183.8,183.8,3019486,3019486,0,3019486,884961,0,0,18.6,0.3
618,2019,NonResidential,Office,PREFONTAINE BUILDING,110 PREFONTAINE PL S,98104.0,7.0,DOWNTOWN,47.60159,-122.32915,1909,6,,73470,0,,69.0,47.6,47.6,133.4,133.4,3162128,3162128,0,3162128,926767,0,0,19.5,0.3
619,2019,Nonresidential COS,Other,KING STREET STATION-BNRR/AMTRAK,301 S JACKSON ST,98104.0,1.0,DOWNTOWN,47.59871,-122.3299,1906,3,,67755,0,,,38.6,38.9,108.0,109.0,2549514,2524903,0,2524903,740007,0,0,15.6,0.2
620,2019,NonResidential,Mixed Use Property,PACIFIC OFFICE AUTOMATION (ROMAC INDUSTRIES WHSE),1064 4TH AVE S,98134.0,2.0,GREATER DUWAMISH,47.59334,-122.32905,1910,3,,56700,0,,43.0,41.7,41.8,97.4,97.1,2369619,2363022,0,1739412,509793,6236,623610,43.8,0.8
622,2019,NonResidential,Retail Store,PACIFIC GALLERIES ANTIQUE MALL,241 S LANDER ST,98134.0,1.0,GREATER DUWAMISH,47.57941,-122.33131,1953,2,,76442,0,,76.0,43.5,44.1,76.5,77.1,3354438,3309594,0,1339561,392603,19700,1970033,112.9,1.5
623,2019,NonResidential,Distribution Center,HULLIN TRANSFER BUILDING,270 S HANFORD ST,98134.0,1.0,GREATER DUWAMISH,47.57658,-122.33054,1962,2,,92792,0,,67.0,38.6,38.9,78.4,78.6,3839712,3810299,0,2141739,627708,16686,1668560,101.8,1.1
624,2019,NonResidential,Manufacturing/Industrial Plant,OCCIDENTAL WAREHOUSE,1900 OCCIDENTAL AVE S,98134.0,2.0,GREATER DUWAMISH,47.58444,-122.33282,1941,2,,125519,0,,,12.8,12.8,35.8,35.8,1824603,1824603,0,1824603,534761,0,0,11.2,0.1
625,2019,NonResidential,Office,2200 1ST AVE S,2200 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.58361,-122.33369,1900,4,,129000,25800,,87.0,42.4,42.4,118.8,118.8,4517782,4517782,0,4517781,1324086,0,0,27.8,0.3
626,2019,NonResidential,Non-Refrigerated Warehouse,UNITED WAREHOUSE CO,1750 OCCIDENTAL AVE S,98134.0,1.0,GREATER DUWAMISH,47.58781,-122.33264,1954,1,,78814,0,,50.0,9.7,9.7,27.1,27.1,768334,768262,0,760741,222960,75,7521,5.1,0.1
628,2019,NonResidential,Distribution Center,PALMER BLDG,1000 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.59403,-122.33367,1910,6,,75600,10800,,16.0,43.1,42.9,120.8,120.1,2638874,2654052,0,2654053,777858,0,0,16.4,0.3
629,2019,NonResidential,Distribution Center,1016 1ST AVE BLDG,1014 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.59363,-122.33371,1907,4,,47000,0,,,18.1,18.1,50.7,50.7,1018794,1018794,0,1018795,298592,0,0,6.3,0.1
630,2019,NonResidential,Office,THE REEDO BUILDING,542 1ST AVE S,98104.0,1.0,DOWNTOWN,47.59701,-122.33378,1904,4,,66842,0,,20.0,104.9,104.9,208.5,208.5,5629093,5629093,0,3011980,882761,26171,2617113,157.6,2.4
631,2019,NonResidential,Other,NORDIC COLD STORAGE COMPANY,547 OCCIDENTAL AVE S,98104.0,1.0,DOWNTOWN,47.59685,-122.33342,1904,4,,83400,0,,,15.1,15.1,42.4,42.4,1262215,1262215,0,1262215,369934,0,0,7.8,0.1
632,2019,NonResidential,Office,PROVIDENT BUILDING,568 1ST AVE S,98134.0,1.0,DOWNTOWN,47.59639,-122.33368,1909,6,,75288,10800,,73.0,43.6,43.9,122.0,122.9,2877465,2856025,0,2853651,836357,24,2374,17.7,0.3
633,2019,NonResidential,Office,83 KING STREET,83 S KING ST,98104.0,1.0,DOWNTOWN,47.59806,-122.33475,1904,7,,204504,0,,89.0,34.9,34.9,97.7,97.7,7002067,7002067,0,7002069,2052189,0,0,43.2,0.2
634,2019,NonResidential,Office,505 FIRST AVENUE BUILDING,505 1ST AVE S,98104.0,1.0,DOWNTOWN,47.59767,-122.33467,2009,7,,443509,157595,,80.0,77.7,77.7,217.0,217.0,24381270,24381270,0,24287397,7118229,939,93874,154.7,0.5
635,2019,NonResidential,Office,1201 BUILDING,1201 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.59202,-122.33486,1914,2,,64512,0,,37.0,100.0,100.0,195.0,195.0,6297954,6299196,0,3240684,949790,30585,3058512,182.4,2.8
637,2019,NonResidential,Mixed Use Property,STADIUM INNOVATION CENTER,1531 UTAH AVE S,98134.0,1.0,GREATER DUWAMISH,47.58924,-122.33566,2009,6,,286000,111774,,,301.9,301.9,845.3,845.3,52597696,52597696,0,52595332,15414810,24,2355,324.3,1.9
638,2019,NonResidential,Non-Refrigerated Warehouse,OUTDOOR RESEARCH,2203 1ST AVE S,98134.0,2.0,GREATER DUWAMISH,47.58365,-122.33467,1926,7,,144050,0,,,31.5,31.5,65.9,65.9,4531948,4531289,0,2703163,792252,18281,1828126,113.8,0.8
639,2019,NonResidential,Office,GREEN ROOM,2245 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.58252,-122.33465,1930,3,,60592,0,,10.0,87.5,87.4,238.7,238.6,5280322,5285500,0,5065414,1484588,2201,220085,42.9,0.7
640,2019,Campus,Office,STARBUCKS (SODO) CENTER - Campus,2401 UTAH AVE S,98134.0,1.0,GREATER DUWAMISH,47.58181,-122.33534,1912,6,,1750319,0,,81.0,47.2,47.2,124.8,124.9,82691528,82574080,0,75272507,22061110,73016,7301583,851.8,0.5
641,2019,NonResidential,Retail Store,HOME DEPOT - Sodo,2701 UTAH AVE S,98134.0,1.0,GREATER DUWAMISH,47.57842,-122.33558,1993,1,,107930,0,,78.0,57.0,56.6,120.7,120.3,6095186,6141472,0,3744755,1097525,23967,2396715,150.4,1.4
647,2019,NonResidential,Distribution Center,FERGUSON,4100 W MARGINAL WAY SW,98106.0,1.0,SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,47.56676,-122.35247,1953,1,,72719,0,,26.0,31.0,31.0,74.1,74.2,2253677,2257066,0,1725452,505701,5316,531614,38.9,0.5
649,2019,NonResidential,Office,IMMIGRATION SERVICE BUILDING,815 AIRPORT WAY S,98134.0,1.0,GREATER DUWAMISH,47.59503,-122.32704,1930,4,,76624,0,,70.0,41.0,41.7,107.8,109.6,3194024,3144615,0,2832280,830094,3123,312335,34.0,0.4
650,2019,NonResidential,Office,45TH STREET PLAZA,1100 NE 45TH ST,98105.0,4.0,NORTHEAST,47.66158,-122.31625,2001,6,,91706,36583,,9.0,109.5,109.5,306.5,306.5,6240064,6240064,0,6240063,1828858,0,0,38.5,0.7
651,2019,NonResidential,Mixed Use Property,BIOMED FAIRVIEW RESEARCH CENTER,530 FAIRVIEW AVE N,98109.0,7.0,LAKE UNION,47.62395,-122.33392,2008,5,,129093,39902,,,215.1,216.3,446.3,447.5,19288924,19184792,0,11233328,3292300,79515,7951466,491.6,5.5
652,2019,NonResidential,Office,WEST SEATTLE CORPORATE CENTER,4025 DELRIDGE WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.56787,-122.36419,1991,5,,138106,16221,,65.0,64.8,64.8,181.5,181.5,7901429,7901429,0,7901428,2315776,0,0,48.7,0.4
654,2019,NonResidential,Retail Store,AIRPORT WAY SOUTH,4101 AIRPORT WAY S,98108.0,2.0,GREATER DUWAMISH,47.56664,-122.32346,1973,1,,56572,0,,69.0,44.8,44.6,86.5,86.3,2523572,2536460,0,1274852,373638,12616,1261608,74.9,1.3
655,2019,Multifamily MR (5-9),Multifamily Housing,TASHIRO-KAPLAN BUILDING CONDO/MIXED USE,101 PREFONTAINE PL S,98104.0,7.0,DOWNTOWN,47.60138,-122.32997,2002,6,,117950,11210,,,30.6,30.5,85.0,84.7,3253567,3265805,0,3226557,945650,392,39248,22.0,0.2
656,2019,NonResidential,Medical Office,ARNOLD PAVILLION,1221 MADISON ST,98104.0,1.0,EAST,47.60979,-122.32298,2004,0,,225982,0,,44.0,122.9,122.6,256.7,255.0,24537964,24596792,10943588,13653207,4001526,0,0,665.9,2.9
657,2019,NonResidential,Mixed Use Property,2200 WESTLAKE,2200 WESTLAKE AVE,98121.0,1.0,DOWNTOWN,47.61783,-122.33729,2006,0,,516407,0,,46.0,77.0,76.6,175.2,174.6,39571448,39747268,0,27852364,8163061,118949,11894904,803.4,1.6
658,2019,NonResidential,Office,505 UNION STATION,505 5TH AVE S,98104.0,2.0,DOWNTOWN,47.59865,-122.32854,2000,11,,312512,0,,65.0,69.5,69.5,193.6,193.6,21715052,21715052,0,21545773,6314705,1693,169279,141.8,0.5
659,2019,NonResidential,Office,RUSSELL INVESTMENTS CENTER,1301 2ND AVE,98101.0,7.0,DOWNTOWN,47.6074,-122.33777,2005,42,,1592914,297457,,91.0,42.0,42.0,115.0,115.0,52433696,52393660,1975719,50408888,14774000,91,9053,416.3,0.3
660,2019,NonResidential,Office,1505 5TH AVE,1501 5TH AVE,98101.0,7.0,DOWNTOWN,47.61077,-122.3361,1926,6,,97720,0,,46.0,104.8,104.8,293.3,293.3,10311080,10311080,0,10311081,3022005,0,0,63.6,0.7
661,2019,NonResidential,Medical Office,NORDSTROM ELMER J MEDICAL TOWER CONDOMINIUM,1229 MADISON ST,98104.0,1.0,EAST,47.61002,-122.32222,1985,10,,422503,206580,,,70.9,70.9,194.3,194.3,13997826,13997826,528595,13469232,3947606,0,0,111.1,0.5
671,2019,NonResidential,Medical Office,JEFFERSON TOWER,1600 E JEFFERSON ST,98122.0,1.0,CENTRAL,47.60649,-122.31121,1987,7,,108618,0,,58.0,84.9,85.7,175.8,176.1,9742017,9654838,4410512,5244326,1537024,0,0,266.8,2.5
673,2019,NonResidential,Retail Store,HOME DEPOT,7345 DELRIDGE WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53655,-122.36377,2005,1,,94713,0,,86.0,55.4,56.1,104.9,105.6,5309378,5243542,0,2531239,741864,27123,2712303,159.7,1.7
674,2019,NonResidential,Medical Office,7TH & MADISON OFFICE BLDG. -(THE POLYCLINIC),904 7TH AVE,98104.0,1.0,EAST,47.60707,-122.3288,2008,9,,302902,101342,,64.0,68.6,68.6,187.8,187.8,13815745,13808166,0,13325617,3905515,4825,482548,107.8,0.5
675,2019,NonResidential,Medical Office,HARBORVIEW MEDICAL CENTER - Ninth & Jefferson Bldg,908 JEFFERSON ST,98104.0,1.0,EAST,47.60536,-122.32405,2010,15,,726103,305915,,26.0,130.4,129.6,304.3,302.3,55821112,56183828,16433870,39748606,11649650,14,1353,1118.7,2.7
677,2019,NonResidential,Medical Office,CABRINI MEDICAL TOWER,901 BOREN AVE,98104.0,1.0,EAST,47.60883,-122.32494,1973,19,,319911,156407,,53.0,90.1,90.3,210.7,210.4,15419204,15380274,4441118,10939155,3206083,0,0,303.5,1.9
678,2019,NonResidential,Office,COLMAN BUILDING,811 1ST AVE,98104.0,1.0,DOWNTOWN,47.60353,-122.33558,1900,6,,166975,0,,73.0,65.9,66.2,138.6,139.0,11652200,11595754,1933262,6821711,1999329,28408,2840783,295.7,1.8
679,2019,NonResidential,Office,MUTUAL LIFE BUILDING,605 1ST AVE,98104.0,7.0,DOWNTOWN,47.60197,-122.33437,1900,6,,56700,0,,42.0,54.2,54.2,151.7,151.7,3061884,3061884,0,3061883,897387,0,0,18.9,0.3
680,2019,NonResidential,Office,RDA BUILDING,800 MAYNARD AVE S,98134.0,2.0,GREATER DUWAMISH,47.59554,-122.32471,1925,4,,72000,0,,79.0,38.2,38.2,104.6,104.7,2747920,2747543,0,2657009,778725,905,90534,21.2,0.3
681,2019,NonResidential,Office,1633 WESTLAKE BUILDING,1633 WESTLAKE AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,2000,4,,191146,94892,,91.0,39.8,39.8,111.3,111.3,3990575,3990575,0,3990576,1169571,0,0,24.6,0.3
682,2019,NonResidential,Fitness Center/Health Club/Gym,WEST SEATTLE HEALTH CLUB,2629 SW ANDOVER ST,98126.0,1.0,DELRIDGE NEIGHBORHOODS,47.56797,-122.36711,2001,3,,68763,11527,,,146.4,147.3,257.9,258.2,8249192,8199657,0,3332843,976800,48668,4866814,279.0,4.9
683,2019,NonResidential,Strip Mall,RAINIER SQUARE PLAZA,3820 RAINIER AVE S,98118.0,1.0,SOUTHEAST,47.56961,-122.28881,1994,1,,103255,0,,,180.8,182.1,368.3,369.6,18799764,18669506,0,10529633,3086059,81399,8139871,497.2,4.8
684,2019,Multifamily HR (10+),Multifamily Housing,LEGACY CENTRE & ARBOR PLACE CONDO,2505 2ND AVE,98121.0,1.0,DOWNTOWN,47.61534,-122.34844,1989,26,,358176,81679,,73.0,44.6,45.1,97.8,98.3,12453314,12320345,0,8052634,2360092,42677,4267712,276.3,1.0
685,2019,NonResidential,Office,818 STEWART,818 STEWART ST,98101.0,1.0,DOWNTOWN,47.61567,-122.33503,2008,14,,362033,124506,,78.0,48.8,48.8,136.1,136.1,12357680,12357680,0,12287155,3601159,705,70526,79.5,0.3
687,2019,NonResidential,Mixed Use Property,FREMONT VILLAGE SQUARE-redevelopment,3601 FREMONT AVE N,98103.0,6.0,LAKE UNION,47.65184,-122.35043,1996,4,,43540,0,,,67.0,67.8,142.2,143.0,2977131,2940898,0,1801971,528127,11389,1138927,71.6,1.6
688,2019,Multifamily MR (5-9),Multifamily Housing,INTERNATIONAL DISTRICT VILLAGE SQUARE 2,701 8TH AVE S,98104.0,1.0,DOWNTOWN,47.59625,-122.32283,2002,5,,228288,32295,,67.0,66.6,67.3,101.2,101.9,7229132,7159900,0,1920912,562987,52390,5238989,290.1,1.5
689,2019,NonResidential,Lifestyle Center,MARKETPLACE AT QUEEN ANNE SHOPPING CENTER,600 1ST AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,1994,2,,81336,0,,,158.7,158.2,352.0,350.6,12878348,12917921,0,8618879,2526049,42990,4299042,281.5,3.5
690,2019,NonResidential,Office,ONE CONVENTION PLACE,701 PIKE ST,98101.0,1.0,DOWNTOWN,47.6115,-122.33278,2001,23,,538933,84660,,66.0,54.7,54.9,153.3,153.7,19261778,19205030,0,19205029,5628672,0,0,118.4,0.3
691,2019,NonResidential,Office,OLYMPIC TOWER CONDOMINIUMS (OFFICE BLDG; NOT CONDO),217 PINE ST,98101.0,1.0,DOWNTOWN,47.6103,-122.33879,1929,13,,99470,11000,,64.0,51.6,51.9,112.3,112.6,4593572,4568526,0,2935422,860323,16331,1633104,104.8,1.2
692,2019,NonResidential,Office,2323 ELLIOTT - PARKING & OFFICE,2323 ELLIOTT AVE,98121.0,7.0,DOWNTOWN,47.61234,-122.34897,1983,6,,275982,197130,,47.0,64.4,64.1,179.8,179.5,5054850,5081182,0,5054851,1481492,0,0,31.2,0.4
