OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
458,2020,NonResidential,,NORTHGATE EXECUTIVE CENTER B,155 NE 100TH ST,98125.0,5.0,NORTH,47.70105,-122.32659,1974,5,1,74880,0,,49.0,61.5,63.0,172.3,176.5,4615021,4506182,0,4506184,1320687,0,0,24.0,0.3
459,2020,NonResidential,,NORTHGATE EXECUTIVE CENTER C,9725 3RD AVE NE,98115.0,5.0,NORTH,47.69999,-122.32663,1979,6,1,88774,0,,51.0,60.5,61.6,169.3,172.3,5580548,5480928,0,5480928,1606368,0,0,29.1,0.3
460,2020,NonResidential,,NORTHGATE PLAZA,9709 3RD AVE NE,98115.0,1.0,NORTH,47.69917,-122.3268,1983,5,1,127392,0,,,55.1,55.1,154.4,154.4,7024324,7024324,0,7024325,2058712,0,0,37.4,0.3
461,2020,NonResidential,,NORTHGATE OFFICE BUILDING,9750 3RD AVE NE,98115.0,5.0,NORTH,47.70063,-122.32487,1979,4,1,53730,0,,24.0,82.1,83.6,229.8,234.2,4493986,4409146,0,4409147,1292247,0,0,23.4,0.4
462,2020,NonResidential,,DELRIDGE BUILDING,4045 DELRIDGE WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.5671,-122.36416,1960,3,1,55593,0,,79.0,51.7,53.5,101.9,103.7,2973181,2875884,0,1511460,442984,13644,1364424,80.5,1.4
463,2020,NonResidential,,425 PONTIUS,425 PONTIUS AVE N,98109.0,1.0,LAKE UNION,47.62269,-122.33224,1982,4,1,134056,60960,,79.0,45.1,45.1,126.3,126.3,3249614,3249614,0,3249614,952408,0,0,17.3,0.2
464,2020,NonResidential,,COSTCO 4TH AVE S,4401 4TH AVE S,98134.0,2.0,GREATER DUWAMISH,47.5653,-122.33076,2005,1,1,158415,0,,81.0,141.9,144.1,302.8,305.1,22834852,22485068,0,13917459,4078974,85676,8567611,529.0,3.3
465,2020,NonResidential,,1000 DENNY WAY BUILDING,1000 DENNY WAY,98109.0,1.0,LAKE UNION,47.61907,-122.33651,1929,8,1,287819,0,,18.0,179.0,178.0,500.0,497.1,48797912,49067992,0,48878060,14325340,1899,189939,270.0,0.9
466,2020,NonResidential,,VIRGINIA MASON - Buck Pavilion,1100 9TH AVE,98101.0,1.0,EAST,47.60953,-122.32793,1975,8,1,158738,0,,2.0,188.5,191.4,391.7,394.8,38703792,38133164,5694684,21887209,6414774,105397,10539720,1148.9,7.2
467,2020,NonResidential,,FRED MEYER BALLARD,915 NW 45TH ST,98107.0,1.0,BALLARD,47.66057,-122.36857,1999,1,1,164437,0,,84.0,96.4,97.8,215.0,215.8,17289926,17030728,0,11497577,3369747,55332,5533151,355.0,2.2
469,2020,NonResidential,,ROSEN BUILDING,960 REPUBLICAN ST,98109.0,1.0,LAKE UNION,47.62348,-122.33743,1928,3,1,60375,0,,,199.1,201.9,423.5,426.5,12190615,12018936,0,7399744,2168741,46192,4619191,284.7,4.7
470,2020,NonResidential,,401 TERRY AVE (INSTITUTE FOR SYSTEM BIOLOGY),401 TERRY AVE N,98109.0,1.0,LAKE UNION,47.62254,-122.33753,2003,4,1,258505,82334,,,239.4,238.1,507.9,504.4,41948348,42167812,0,25825309,7568965,163425,16342505,1005.3,5.7
471,2020,NonResidential,,428 WESTLAKE BUILDING,428 WESTLAKE AVE N,98109.0,7.0,LAKE UNION,47.62286,-122.33804,2004,6,1,139282,52582,,76.0,61.5,62.2,172.2,174.1,5702389,5639111,0,5639111,1652729,0,0,30.0,0.3
474,2020,NonResidential,,PUBLIC STORAGE - PARENT BUILDING (STORE 8185),700 FAIRVIEW AVE N,98109.0,1.0,LAKE UNION,47.62572,-122.33389,1914,5,2,257970,0,,,9.1,9.2,23.7,23.7,2079108,2060048,0,1828948,536034,2311,231100,22.0,0.1
475,2020,NonResidential,,FHCRC - ARNOLD BLDG,1100 FAIRVIEW AVE N,98109.0,1.0,LAKE UNION,47.62855,-122.33035,2002,5,1,560516,206597,,63.0,75.6,76.2,169.4,169.4,28376738,28166072,0,19154272,5613796,90118,9011800,580.5,1.6
476,2020,NonResidential,,FHCRC - YALE BLDG,823 YALE AVE N,98109.0,1.0,LAKE UNION,47.62621,-122.33128,2001,6,1,226592,95000,,80.0,57.4,57.4,159.3,159.3,7551139,7551139,0,7446864,2182551,1043,104274,45.1,0.3
477,2020,NonResidential,,FHCRC - Weintraub/Hutchinson/Thomas Bldgs combined,1100 FAIRVIEW AVE N,98109.0,1.0,LAKE UNION,47.62855,-122.33035,1997,5,3,603009,75720,,,259.9,264.7,469.4,472.9,141841200,139314368,0,60154140,17630170,791602,79160244,4524.1,8.6
480,2020,NonResidential,,SEATTLE BIOMEDICAL BUILDING,307 WESTLAKE AVE N,98109.0,1.0,LAKE UNION,47.62121,-122.33885,2003,5,1,159700,50654,,,230.3,232.5,504.2,506.5,27236870,26978154,0,17560759,5146764,94174,9417397,593.5,5.4
482,2020,NonResidential,,WESTLAKE TERRY WEST BLDG,320 WESTLAKE AVE N,98109.0,1.0,LAKE UNION,47.62131,-122.33814,2006,6,1,303103,109905,,98.0,31.1,31.2,84.4,84.6,5759595,5743478,0,5458821,1599889,2847,284658,44.1,0.2
486,2020,NonResidential,,QUEEN ANNE STATION,415 1ST AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.623,-122.35589,1964,4,0,127735,57600,,67.0,99.9,101.9,161.9,164.0,7149414,7004774,0,2284355,669506,47204,4720419,262.8,3.7
487,2020,NonResidential,,Brotman Building D: UW Medicine Research,801 MERCER ST,98109.0,1.0,LAKE UNION,47.62405,-122.34036,1963,4,1,102235,0,,,241.9,245.2,493.1,496.5,25286192,24944196,0,14091540,4129994,108527,10852657,651.3,6.4
488,2020,NonResidential,,UW MEDICINE-LK UNION PHASE II,815 MERCER ST,98109.0,1.0,LAKE UNION,47.62405,-122.34036,2008,5,1,436497,153684,,,172.2,174.6,381.5,384.0,46132160,45504324,0,30308649,8882957,151957,15195673,968.2,3.4
489,2020,NonResidential,,200 WEST THOMAS BUILDING,200 W THOMAS ST,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62115,-122.3597,1974,5,1,88062,20826,,88.0,37.1,37.9,103.9,106.1,2632574,2579495,0,2579495,756007,0,0,13.7,0.2
490,2020,NonResidential,,NORTH TOWER,100 W HARRISON ST,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1972,5,1,87178,20416,,75.0,40.9,41.9,114.5,117.3,2979533,2908606,0,2908605,852464,0,0,15.5,0.2
491,2020,NonResidential,,SOUTH TOWER,100 W HARRISON ST,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1970,5,1,87178,20416,,74.0,43.4,44.3,121.6,124.0,3212575,3149290,0,3149289,923004,0,0,16.7,0.3
492,2020,NonResidential,,QUEEN ANNE PLAZA,201 QUEEN ANNE AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.62003,-122.35706,1985,4,1,86995,28800,,98.0,25.3,25.3,70.7,70.7,1469732,1469732,0,1469732,430754,0,0,7.8,0.1
493,2020,NonResidential,,FIRST WEST BUILDING,200 1ST AVE W,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62014,-122.35768,1971,5,1,94278,16101,,84.0,41.9,42.7,101.1,101.9,3336194,3274106,0,2550477,747502,7236,723628,52.0,0.7
494,2020,NonResidential,,4225 ROOSEVELT BLDG- U OF W MED. CENTER,4225 ROOSEVELT WAY NE,98105.0,1.0,NORTHEAST,47.65821,-122.31831,1988,4,1,196749,88405,,,154.1,155.9,323.2,325.1,16894112,16693243,0,9991066,2928214,67022,6702177,409.1,3.8
495,2020,NonResidential,,4245 ROOSEVELT - UW MEDICAL CENTER,4245 ROOSEVELT WAY NE,98105.0,1.0,NORTHEAST,47.65884,-122.3183,1994,4,1,191276,95281,,20.0,92.7,92.7,252.8,252.8,8899708,8896529,0,8528519,2499566,3680,368009,64.9,0.7
496,2020,NonResidential,,TRIAD BALLARD DEVELOPMENT,2801 NW MARKET ST,98107.0,1.0,BALLARD,47.66838,-122.3931,1946,2,2,111445,0,,,37.3,38.7,66.2,67.6,4693099,4524037,0,1874923,549509,26491,2649114,150.7,1.4
497,2020,NonResidential,,PUBLIC STORAGE (STORE 8176),2964 SW AVALON WAY,98126.0,1.0,SOUTHWEST,47.56885,-122.37121,1997,4,1,98475,0,,,10.5,10.8,23.6,23.9,1066536,1034713,0,704513,206481,3302,330200,21.3,0.2
498,2020,NonResidential,,SEATTLE CANCER CARE ALLIANCE CLINIC,825 EASTLAKE AVE E,98109.0,1.0,LAKE UNION,47.62667,-122.32965,2000,7,1,351530,150455,,40.0,197.0,198.6,413.2,413.2,42813084,42468800,0,25423904,7451320,170449,17044900,1040.4,5.2
499,2020,NonResidential,,ASIAN COUNSELING and REFERRAL SERVICE BUILDING,3639 MARTIN LUTHER KING JR WAY S,98144.0,1.0,GREATER DUWAMISH,47.57083,-122.29732,2008,3,1,76598,21410,,84.0,62.6,63.0,123.8,123.5,3475154,3453122,0,1832868,537183,16203,1620254,95.8,1.7
500,2020,NonResidential,,FRED MEYER LAKE CITY,13000 LAKE CITY WAY NE,98125.0,1.0,NORTH,47.7237,-122.29232,1995,2,1,308965,187878,,85.0,130.3,132.7,262.3,264.1,16063348,15777430,0,8681336,2544354,70961,7096095,423.0,3.5
504,2020,Nonresidential COS,,WESTBRIDGE BUILDING - SEATTLE PARKS DEPT,4201 WEST MARGINAL WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.56548,-122.35378,1955,1,1,113780,0,,,33.2,34.7,58.0,59.5,3943769,3776540,0,1502481,440352,22741,2274059,128.8,1.1
507,2020,NonResidential,,SKYLINE EAST MARGINAL WAREHOUSE,4401 E MARGINAL WAY S,98134.0,1.0,GREATER DUWAMISH,47.56419,-122.34262,1999,1,1,243044,0,,,66.9,67.4,169.9,170.5,21927438,21758028,0,18544810,5435173,32132,3213219,269.3,1.1
513,2020,NonResidential,,KCPQ,1813 WESTLAKE AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.63549,-122.34103,1952,3,1,66462,12998,,,149.2,149.2,417.6,417.6,7974525,7974525,0,7974526,2337200,0,0,42.4,0.8
514,2020,NonResidential,,LOWES,12525 AURORA AVE N,98133.0,1.0,NORTHWEST,47.72053,-122.34739,1997,1,1,131387,0,,60.0,71.7,73.1,137.6,138.9,7886630,7743497,0,3837732,1124775,39058,3905764,227.8,1.7
515,2020,NonResidential,,EXTRA SPACE SELF STORAGE,1430 N 130TH ST,98133.0,1.0,NORTHWEST,47.72377,-122.34095,1999,3,1,94400,0,,,5.5,5.5,15.3,15.3,552901,552901,0,552901,162046,0,0,2.9,0.0
516,2020,NonResidential,,AURORA SHOPPING CENTER,13201 AURORA AVE N,98133.0,1.0,NORTHWEST,47.72546,-122.34659,1964,1,6,87665,0,,,36.4,36.4,102.0,102.0,4690846,4690846,0,4690845,1374808,0,0,24.9,0.3
518,2020,NonResidential,,AURORA ACRES BUILDING (RETAIL PLAZA),13200 AURORA AVE N,98133.0,5.0,NORTHWEST,47.7249,-122.34332,1967,1,1,114000,0,,70.0,116.8,117.5,229.8,230.3,13413882,13331655,0,6984292,2046979,63474,6347361,374.3,3.3
519,2020,NonResidential,,SPROUTS FARMER'S MARKET,13050 AURORA AVE N,98133.0,1.0,NORTHWEST,47.72371,-122.34293,1997,1,1,50083,0,,,56.9,56.2,159.4,157.4,2819559,2854097,0,2854097,836488,0,0,15.2,0.3
520,2020,NonResidential,,THE BURKE BLDG,400 N 34TH ST,98103.0,6.0,LAKE UNION,47.65086,-122.35412,1988,3,1,124071,28645,,83.0,41.0,41.6,114.7,116.4,3984119,3926474,0,3926475,1150784,0,0,20.9,0.2
521,2020,NonResidential,,THE EVANSTON BUILDING,501 N 34TH ST,98103.0,1.0,LAKE UNION,47.64963,-122.35158,2000,4,1,90000,36528,,33.0,81.3,81.3,227.6,227.6,4346414,4346414,0,4346414,1273861,0,0,23.1,0.4
523,2020,NonResidential,,ADOBE BUILDING-801-N 34 ST.,801 N 34TH ST,98103.0,1.0,LAKE UNION,47.64822,-122.34848,1999,3,1,280957,114829,,95.0,51.4,51.4,142.8,142.8,8530576,8530576,0,8411716,2465333,1180,118039,51.0,0.3
524,2020,NonResidential,,FREMONT LAKE UNION CENTER - PLAZA BLDG,701 N 34TH ST,98103.0,6.0,LAKE UNION,47.64882,-122.34905,1999,4,1,243334,103032,,,26.8,26.8,75.0,75.0,3802140,3802140,0,3802142,1114344,0,0,20.2,0.1
525,2020,NonResidential,,SEATTLE ART MUSEUM,1300 1ST AVE,98101.0,1.0,DOWNTOWN,47.6074,-122.33777,1991,6,1,280230,0,,,118.5,119.4,269.1,270.2,33464126,33197984,10024828,22289102,6532562,8841,884053,997.6,3.6
526,2020,NonResidential,,PLAZA BUILDING - SEATTLE DESIGN CENTER (GEORGETOWN SQUARED),5701 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.55146,-122.32832,1982,5,1,390295,121375,,86.0,33.7,33.7,94.2,94.2,9714266,9714266,0,9714268,2847089,0,0,51.7,0.2
527,2020,NonResidential,,NORTHWEST CORPORATE PARK DISTRIBUTION WAREHOUSE,5900 4TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.54983,-122.32858,1967,2,1,90000,0,,84.0,14.9,15.1,37.9,38.1,1331407,1314250,0,1124547,329586,1897,189703,16.1,0.2
528,2020,NonResidential,,OREGON TILE AND MARBLE,5930 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.55032,-122.32614,1966,1,1,50200,0,,82.0,17.0,17.8,32.4,33.2,892580,855292,0,415416,121752,4399,439876,25.6,0.5
529,2020,NonResidential,,BALLARD BUILDING,2208 NW MARKET ST,98107.0,1.0,BALLARD,47.66891,-122.38528,1925,6,1,94033,6200,,84.0,45.2,46.3,98.1,99.3,4066644,3967897,0,2544425,745728,14235,1423472,89.1,1.0
530,2020,NonResidential,,Ballard Warehouse,5422 SHILSHOLE AVE NW,98107.0,1.0,BALLARD,47.66724,-122.38553,1941,2,1,63240,0,,98.0,7.8,7.8,9.1,9.1,493361,493361,0,33430,9798,4599,459931,24.6,0.4
531,2020,NonResidential,,Ballard Block I (1416 NW 4th St),1416 NW 46TH ST,98107.0,1.0,BALLARD,47.66233,-122.3748,2008,2,1,224267,155111,,,97.5,99.7,199.4,201.8,6629828,6481628,0,3689955,1081464,27917,2791673,167.9,2.4
532,2020,NonResidential,,BALLARD BLOCK I - 4609 14th AVE NW,4609 14TH AVE NW,98107.0,1.0,BALLARD,47.66242,-122.374,2008,2,1,91327,27293,,,104.2,105.6,239.6,241.0,6758814,6673420,0,4762661,1395856,19108,1910761,126.8,2.0
534,2020,NonResidential,,CUBESMART,1300 W NICKERSON ST,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1997,4,1,106041,0,,,7.7,7.8,18.8,19.0,1153080,1132813,0,912195,267349,2206,220618,16.6,0.2
536,2020,NonResidential,,MAGNOLIA SELF STORAGE,1900 15TH AVE W,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1956,3,1,94470,0,,,11.2,11.8,19.1,19.8,1115103,1055964,0,397249,116427,6587,658715,37.1,0.4
538,2020,NonResidential,,5TH & JACKSON BUILDING,315 5TH AVE S,98104.0,1.0,DOWNTOWN,47.59963,-122.32796,2002,10,1,181694,38186,,,34.3,34.3,96.0,96.0,5386532,5386532,0,5386531,1578702,0,0,28.6,0.2
539,2020,NonResidential,,UNIVERSITY CENTER,4500 9TH AVE NE,98105.0,1.0,NORTHEAST,47.66178,-122.31812,1987,2,1,69492,0,,66.0,43.0,43.1,113.1,113.3,2696578,2689666,0,2434311,713456,2554,255355,26.5,0.4
540,2020,NonResidential,,NWCP BLDG K,6136 6TH AVE S,98108.0,2.0,GREATER DUWAMISH,47.54769,-122.3251,1966,1,1,22780,0,,52.0,14.4,14.4,40.3,40.3,328148,328148,0,328148,96175,0,0,1.7,0.1
543,2020,NonResidential,,SEATTLE DISTRIBUTION CENTER BLDG A,6701 E MARGINAL WAY S,98108.0,1.0,GREATER DUWAMISH,47.54187,-122.32714,1967,1,1,124472,0,,78.0,19.7,20.6,34.9,35.9,2567142,2451228,0,1011632,296492,14396,1439596,81.8,0.7
544,2020,NonResidential,,SEATTLE DISTRIBUTION CENTER BLDG B,6795 EAST MARGINAL WAY S,98108.0,1.0,GREATER DUWAMISH,47.5422,-122.32908,1967,1,1,51040,0,,75.0,31.3,32.7,61.0,62.5,1671197,1599526,0,818887,240002,7806,780640,45.8,0.9
546,2020,NonResidential,,NWCP BLDG A,410 S FRONT ST,98108.0,1.0,GREATER DUWAMISH,47.54853,-122.32814,1966,1,1,85400,0,,58.0,25.6,26.4,54.8,55.7,2310292,2241014,0,1399740,410240,8413,841274,52.1,0.6
547,2020,NonResidential,,NWCP BLDG B,6001 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.54912,-122.32819,1966,1,1,59650,0,,76.0,22.0,23.4,32.8,34.3,1396897,1310982,0,332317,97397,9787,978665,53.7,0.9
548,2020,NonResidential,,RESOURCE CENTER,5933 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.54965,-122.3278,1964,1,1,52759,0,,86.0,37.9,37.5,70.7,69.6,1980024,2001675,0,931492,273005,10702,1070183,61.8,1.2
549,2020,NonResidential,,400 MERCER STREET OFFICE BUILDING,400 MERCER ST,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.62476,-122.34843,1987,6,1,80019,14214,,50.0,57.6,58.4,118.7,119.6,3717285,3663338,0,2117660,620651,15457,1545678,93.4,1.4
551,2020,NonResidential,,RICHMARK PRINTING,1110 E PINE ST,98122.0,1.0,EAST,47.61552,-122.31744,1927,2,1,75844,19928,,,63.1,63.6,167.8,168.3,3554238,3529808,0,3243422,950592,2864,286387,32.5,0.6
553,2020,NonResidential,,SOUTH SEATTLE DISTRIBUTION CENTER- 3844,3844 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.56874,-122.33303,1949,1,1,101101,0,,2.0,209.9,208.4,587.3,583.0,21067876,21224066,0,21196275,6212273,278,27792,114.2,1.1
556,2020,NonResidential,,Charlie's Produce & Catering (Terminal),4103 2ND AVE S,98134.0,1.0,GREATER DUWAMISH,47.56637,-122.33273,1953,1,1,104099,0,,18.0,157.7,157.1,425.7,422.8,16349200,16414507,0,15474505,4535318,9400,940002,132.2,1.3
558,2020,NonResidential,,QFC & DOLLAR STORE,1549 NE 145TH ST,98155.0,5.0,NORTH,47.73315,-122.3105,1980,1,1,58480,0,,80.0,173.1,174.3,387.4,388.7,7742844,7689624,0,5222458,1530615,24672,2467165,158.8,2.7
559,2020,NonResidential,,YALE & THOMAS,325 EASTLAKE AVE E,98109.0,1.0,LAKE UNION,47.62151,-122.32941,1981,4,1,183578,0,,87.0,48.0,49.0,134.2,137.1,8937474,8747967,0,7496034,2196962,125,12527,40.5,0.2
561,2020,NonResidential,,ALLEY 24 EAST,221 YALE AVE N,98109.0,1.0,LAKE UNION,47.62029,-122.33078,2005,6,1,336700,124800,,93.0,42.1,42.1,117.9,117.9,9067355,9067355,0,9067356,2657490,0,0,48.2,0.2
562,2020,NonResidential,,REI - SEATTLE,222 YALE AVE N,98109.0,7.0,LAKE UNION,47.62,-122.33027,1996,4,1,264008,159994,,,71.0,72.5,168.7,170.3,7165440,7017606,0,5320506,1559351,16971,1697100,118.4,1.1
563,2020,NonResidential,,1130 BUILDING DARIGOLD HQ,1130 RAINIER AVE S,98144.0,1.0,CENTRAL,47.59285,-122.30874,1914,2,1,89780,27560,,87.0,36.4,36.8,101.8,103.1,2283334,2254734,0,2254734,660825,0,0,12.0,0.2
564,2020,NonResidential,,900 POPLAR BUILDING,900 POPLAR PL S,98144.0,1.0,GREATER DUWAMISH,47.59388,-122.31124,1970,1,1,70728,0,,59.0,37.6,39.3,69.0,70.8,2780865,2660557,0,1192932,349628,14676,1467625,84.3,1.2
565,2020,NonResidential,,NORTHCUT LANDING,4915 25TH AVE NE,98105.0,1.0,NORTHEAST,47.66517,-122.30186,2006,3,1,102290,42440,,,58.0,58.3,157.4,157.7,5124329,5100735,0,4847882,1420833,2529,252853,39.2,0.7
566,2020,NonResidential,,CENTURYLINK: EAST CO,1708 E PIKE ST,98122.0,1.0,CENTRAL,47.6144,-122.30982,1926,3,1,80004,0,,,136.2,136.2,381.3,381.3,10195056,10195056,0,10195056,2988000,0,0,54.2,0.7
568,2020,NonResidential,,K2 and IRON MOUNTAIN (SEATTLE 4),4201 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.56407,-122.32765,1991,2,1,323916,0,,71.0,19.3,19.8,43.8,44.4,6416649,6252790,0,4364678,1279214,18881,1888111,123.5,0.4
570,2020,NonResidential,,NORTHWEST BLDG,2323 EASTLAKE AVE E,98102.0,1.0,LAKE UNION,47.64037,-122.32626,1978,4,1,85385,31210,,,90.2,90.2,252.7,252.7,4793142,4793142,0,4793140,1404789,0,0,25.5,0.5
571,2020,NonResidential,,NORTHWEST CENTER INDUSTRIES,7272 WEST MARGINAL WAY S,98108.0,1.0,GREATER DUWAMISH,47.53687,-122.33316,1989,2,1,98024,0,,71.0,27.2,28.0,57.2,58.0,2846617,2763426,0,1663415,487519,11000,1100011,67.3,0.7
572,2020,NonResidential,,BRIGHT HORIZONS,1275 MERCER ST,98109.0,1.0,LAKE UNION,47.62405,-122.33084,1928,1,1,65000,15000,,,53.3,55.0,113.6,115.5,1651020,1597966,0,988547,289727,6094,609418,37.6,0.8
573,2020,NonResidential,,EASTLAKE & ROY - YALE CAMPUS,617 EASTLAKE AVE E,98109.0,7.0,LAKE UNION,47.62488,-122.33007,1990,5,1,144573,66620,,82.0,43.9,46.1,122.9,129.0,3591437,3422933,0,3422932,1003204,0,0,18.2,0.2
575,2020,NonResidential,,NORTHWAY SQUARE EAST,2150 N 107TH ST,98133.0,1.0,NORTHWEST,47.70744,-122.33171,1974,5,1,86400,0,,46.0,130.6,131.1,230.1,230.3,10262184,10224192,0,4157590,1218520,60666,6066602,344.3,4.0
576,2020,NonResidential,,NORTHGATE VILLAGE RETAIL,818 NE NORTHGATE WAY,98125.0,5.0,SHARED: NORTH &amp; NORTHWEST,47.7094,-122.31843,1969,2,1,98539,0,,,45.9,46.1,125.0,125.2,4547306,4527410,0,4322786,1266936,2046,204624,33.9,0.3
577,2020,NonResidential,,NORTHWAY WEST BUILDING,10700 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70732,-122.33279,1981,6,1,86483,0,,40.0,62.7,63.4,175.6,177.6,5486523,5424430,0,5424428,1589809,0,0,28.8,0.3
578,2020,NonResidential,,PACIFIC PLUMBING SUPPLY,7115 W MARGINAL WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53926,-122.34143,1976,1,1,58770,0,,70.0,21.3,21.9,47.1,47.8,1280707,1245050,0,827578,242549,4175,417472,26.6,0.5
579,2020,NonResidential,,JONES STEVEDORING,7245 WEST MARGINAL WAY SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53689,-122.33847,1968,1,1,140520,0,,37.0,16.3,17.0,33.1,33.7,2381931,2293750,0,1280444,375277,10133,1013306,60.6,0.4
580,2020,NonResidential,,PEMCO,1300 DEXTER AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1986,5,1,154029,62380,,77.0,42.5,42.5,114.9,114.9,3892214,3892214,0,3682872,1079388,2093,209343,30.7,0.3
581,2020,NonResidential,,MERIDIAN MEDICAL PAVILION,11011 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70887,-122.33494,2005,3,1,161789,91935,,25.0,62.3,62.3,174.5,174.5,4344958,4344958,0,4344796,1273387,2,161,23.1,0.3
582,2020,NonResidential,,MCMURRAY MEDICAL BUILDING,1536 N 115TH ST,98133.0,1.0,NORTHWEST,47.7126,-122.33782,2005,3,1,63909,0,,12.0,80.1,80.1,224.3,224.3,4840424,4840424,0,4840424,1418647,0,0,25.7,0.4
583,2020,NonResidential,,IRON MOUNTAIN,1201 N 96TH ST,98103.0,5.0,NORTHWEST,47.69814,-122.34295,1948,2,1,53472,0,,,5.7,5.7,16.1,16.1,326824,326824,0,326824,95787,0,0,1.7,0.0
584,2020,NonResidential,,424 S CLOVERDALE ST,424 S CLOVERDALE ST,98108.0,1.0,GREATER DUWAMISH,47.52696,-122.32913,1980,1,1,50417,0,,60.0,26.3,26.3,73.7,73.7,1327089,1327089,0,1327089,388948,0,0,7.1,0.1
585,2020,NonResidential,,NORTHWEST OUTPATIENT MEDICAL CENTER,10330 MERIDIAN AVE N,98133.0,1.0,NORTHWEST,47.70449,-122.33272,1961,3,1,133298,0,,19.0,131.4,131.6,272.2,272.4,17547066,17511866,0,10224239,2996553,72876,7287626,441.4,3.3
588,2020,NonResidential,,1616 EASTLAKE BUILDING,1616 EASTLAKE AVE E,98102.0,1.0,LAKE UNION,47.63456,-122.32454,2002,5,1,281306,113318,,,287.2,288.0,605.1,604.3,48380280,48253072,0,29139002,8540153,191141,19114072,1170.1,7.0
589,2020,NonResidential,,MERCER/YALE BLDG - 1260 MERCER,1260 MERCER ST,98109.0,7.0,LAKE UNION,47.6244,-122.33157,2000,4,1,175885,71385,,96.0,45.8,46.6,128.2,130.6,4964738,4875674,0,4875673,1428978,0,0,25.9,0.2
592,2020,NonResidential,,CENTURYLINK: SEATTLE 1ST AVE GARAGE,4755 1ST AVE S,98134.0,2.0,GREATER DUWAMISH,47.55787,-122.335,2000,1,1,53040,41600,,,31.6,32.6,61.9,62.7,1676418,1626421,0,844359,247467,7821,782062,46.0,4.0
595,2020,NonResidential,,McKinstry 220 South Dawson,220 S DAWSON ST,98134.0,1.0,GREATER DUWAMISH,47.5563,-122.33186,1948,1,1,53620,0,,94.0,43.6,44.3,100.6,101.3,2375462,2337612,0,1679676,492285,6579,657935,43.9,0.8
596,2020,NonResidential,,IRIDIO - (OLD WESTERN CARTAGE),5050 1ST AVE S,98134.0,1.0,GREATER DUWAMISH,47.55623,-122.33316,1938,1,1,50008,0,,89.0,34.0,35.0,74.2,75.3,1750927,1698192,0,1101036,322695,5972,597156,37.6,0.8
597,2020,NonResidential,,635 ELLIOTT - SOUTH BUILDING,635 ELLIOTT AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2009,4,1,291176,100176,,84.0,38.3,38.3,105.7,105.7,7142860,7142860,0,6968235,2042273,1746,174626,46.3,0.2
598,2020,NonResidential,,CASCADE DESIGNS INC (Baja),4225 2ND AVE S,98134.0,2.0,GREATER DUWAMISH,47.56549,-122.33221,1957,1,1,50832,0,,55.0,43.5,45.2,77.5,79.3,2297367,2209732,0,924114,270842,12856,1285618,73.2,1.4
599,2020,NonResidential,,Uwajimaya (Seattle 5),4601 6TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.56158,-122.32754,1971,1,1,76354,0,,69.0,32.2,31.9,90.0,89.3,2438760,2457823,0,2452930,718913,49,4893,13.3,0.2
