OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
27540,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID#27540) BEL-AIR APTS,801 3RD AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62655,-122.35173,1958,4.0,1.0,21056,0,,87.0,24.20000076,25.79999924,76.09999847,80.90000153,510517,542248,0.0,510517,149623.9063,0.0,0,3.56,0.17
27553,2016,NonResidential,Warehouse,DAE II,676 S Industrial Way,98108.0,2.0,GREATER DUWAMISH,47.56626,-122.3244,1972,1.0,1.0,23232,0,,,5.5,5.5,17.20000076,17.20000076,127374,127374,0.0,127374,37331.19922,0.0,0,0.89,0.04
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,98108.0,2.0,GREATER DUWAMISH,47.56501,-122.3248,1974,1.0,1.0,35046,0,,100.0,32.70000076,33.59999847,88.30000305,88.69999695,1063269,1092979,0.0,841364,246589.7031,2219.050049,221905,17.65,0.5
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,98108.0,2.0,GREATER DUWAMISH,47.56477,-122.32628,1961,1.0,1.0,25577,0,,,35.0,34.5,95.90000153,94.0,895784,883072,0.0,723667,212094.7969,1721.170044,172117,14.19,0.55
27562,2016,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,98108.0,2.0,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1.0,43380,0,,89.0,9.5,9.600000381,29.70000076,30.29999924,405062,412764,0.0,405062,118716.8984,0.0,0,2.82,0.07
27567,2016,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,98020.0,4.0,LAKE UNION,47.65576,-122.34208,1995,3.0,1.0,20410,0,,8.0,133.3000031,138.6000061,287.7999878,293.3999939,2720238,2827857,0.0,1444160,423259.0938,12760.78027,1276078,77.84,3.81
27569,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lumen Condominium,501 Roy St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,3.0,1.0,97855,0,,92.0,30.60000038,30.60000038,75.5,75.5,2990238,2990238,0.0,2032121,595580.6875,9581.169922,958117,65.05,0.66
27570,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luminaire,12328 31st Ave NE,98125.0,5.0,NORTH,47.71816,-122.29484,2004,6.0,1.0,41149,0,,79.0,43.59999847,44.20000076,105.0999985,105.6999969,1795462,1820555,0.0,1167039,342039.5,6284.240234,628424,41.51,1.01
27573,2016,Multifamily LR (1-4),Low-Rise Multifamily,Aqua Terrace Apartments,1020 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62868,-122.34718,1959,3.0,1.0,22937,0,,89.0,22.10000038,23.29999924,69.5,73.0,507976,533453,0.0,507976,148879.2031,0.0,0,3.54,0.15
27574,2016,Multifamily LR (1-4),Low-Rise Multifamily,Taylor Apartments,901 Taylor Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62732,-122.34668,1967,4.0,1.0,21168,0,,59.0,26.70000076,28.5,83.69999695,89.40000153,533226,569668,0.0,533227,156279.7969,0.0,0,3.72,0.18
27582,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Condominium,1420 Terry Ave,98101.0,7.0,EAST,47.61263,-122.32924,2002,27.0,1.0,179678,0,,24.0,59.5,62.40000153,126.4000015,129.3999939,10699566,11210376,0.0,5490671,1609223.75,52088.9375,5208894,314.92,1.75
27584,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Manor Apartments,10345 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70451,-122.33453,1979,10.0,1.0,75070,0,,18.0,50.59999847,53.20000076,158.8000031,167.0,3796986,3992223,0.0,3796986,1112832.875,0.0,0,26.47,0.35
27585,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Terrace Apartments,1810 N 103rd ST,98133.0,5.0,NORTHWEST,47.70355,-122.33502,1988,3.0,1.0,48433,0,,92.0,26.0,26.79999924,81.69999695,84.30000305,932598,962095,0.0,932599,273329.0,0.0,0,6.5,0.13
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70349,-122.33424,1983,3.0,1.0,24696,6300,,87.0,33.90000153,33.90000153,106.5,106.5,624125,624125,0.0,624125,182920.7031,0.0,0,4.35,0.18
27590,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian 106,2100 N 106th St,98133.0,5.0,NORTHWEST,47.70612,-122.3335,1979,4.0,1.0,20806,0,,82.0,27.70000076,28.70000076,87.0,90.19999695,576644,597506,0.0,576644,169004.7031,0.0,0,4.02,0.19
27591,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Meritage Condo HOA,124 Bellevue Ave E,98102.0,3.0,EAST,47.61943,-122.32626,2006,7.0,0.0,43142,0,,67.0,32.70000076,34.09999847,99.19999695,102.9000015,1412280,1469640,0.0,1337999,392145.0938,742.8099976,74281,13.27,0.31
27593,2016,Multifamily LR (1-4),Low-Rise Multifamily,Merrill Court,718 E Aloha St,98102.0,3.0,EAST,47.62705,-122.32306,1985,3.0,1.0,47544,0,,,46.59999847,52.79999924,81.80000305,89.69999695,1868497,2119531,0.0,631267,185013.7969,12372.2998,1237230,70.11,1.47
27594,2016,Multifamily LR (1-4),Low-Rise Multifamily,MERRILL PLACE CONDOS (ID27594),97 S JACKSON ST,98104.0,2.0,DOWNTOWN,47.59903,-122.33461,1905,3.0,1.0,20583,0,,,23.0,25.0,72.30000305,78.59999847,473874,515420,0.0,473874,138884.5,0.0,0,3.3,0.16
27596,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Metropole,5615 24th Ave NW,98107.0,6.0,BALLARD,47.66994,-122.3881,2006,6.0,1.0,37877,0,,9.0,49.90000153,52.90000153,132.8999939,137.8999939,1306087,1384103,0.0,1008570,295594.8125,2975.180176,297518,22.83,0.6
27597,2016,SPS-District K-12,K-12 School,Northgate Elementary,11725 1st Ave. N.E.,98125.0,5.0,NORTHWEST,47.71487,-122.32959,1956,1.0,1.0,45174,0,,84.0,43.79999924,48.79999924,82.5,88.90000153,1980825,2205570,0.0,786971,230648.0938,11938.53711,1193854,68.89,1.52
27598,2016,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,98125.0,5.0,NORTHWEST,47.71479,-122.32824,2002,1.0,1.0,24955,0,,47.0,27.60000038,31.0,55.79999924,59.29999924,689803,773357,0.0,320006,93788.39844,3697.970215,369797,21.87,0.88
27600,2016,Multifamily LR (1-4),Low-Rise Multifamily,Roosevelt Square Apartments,12329 Roosevelt Way NE,98125.0,5.0,North,47.71853,-122.31898,1995,4.0,1.0,62566,0,,88.0,31.60000038,33.0,99.19999695,103.5,1371061,1430774,0.0,1371061,401835.0,0.0,0,9.56,0.15
27602,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luna Court Condominium,3221 SW Avalon Way,98126.0,1.0,DELRIDGE,47.56391,-122.37287,1997,5.0,1.0,77501,0,,83.0,36.09999847,38.5,86.69999695,89.90000153,2799874,2982612,0.0,1808248,529967.125,9916.259766,991626,65.27,0.84
27604,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Meridian,11224 Meridian Ave N,98133.0,5.0,NORTHWEST,47.71027,-122.33364,1977,3.0,1.0,40362,0,,97.0,19.60000038,20.39999962,61.59999847,63.90000153,689082,714641,0.0,689082,201958.4063,0.0,0,4.8,0.12
27606,2016,Multifamily LR (1-4),Low-Rise Multifamily,Osprey Apartments,2116 N 112TH ST,98133.0,5.0,NORTHWEST,47.7098,-122.33319,1973,4.0,1.0,25160,0,,94.0,19.5,20.5,61.29999924,64.5,491218,516606,0.0,491218,143967.7031,0.0,0,3.42,0.14
27607,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ethyle Manor Apartments,2138 n 112th At,98133.0,5.0,NORTHWEST,47.70986,-122.33227,1971,4.0,1.0,26254,0,,73.0,23.79999924,24.89999962,74.69999695,78.0,624269,652530,0.0,624269,182962.9063,0.0,0,4.35,0.17
27610,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luxe,500 5th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62351,-122.36296,1968,7.0,1.0,40248,0,,47.0,38.59999847,40.09999847,121.0999985,125.9000015,1559199,1621425,0.0,1559199,456975.0938,0.0,0,10.87,0.27
27620,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Lofts Condominiums,2914 E Madison St.,98112.0,3.0,EAST,47.62444,-122.29516,2008,3.0,1.0,34629,0,,68.0,23.70000076,24.70000076,72.09999847,75.5,819003,856758,0.0,782994,229482.5,360.0899658,36009,7.37,0.21
27622,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Madison Park Place,2000 43rd Avenue E,98112.0,3.0,EAST,47.63716,-122.2765,1985,5.0,1.0,38430,0,,,35.79999924,38.09999847,112.3000031,119.6999969,1353079,1441046,0.0,1353079,396564.9063,0.0,0,9.43,0.25
27625,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Park Waterfront Condos,1800 43rd Ave E,98112.0,3.0,EAST,47.63474,-122.27642,1964,4.0,1.0,32366,0,,89.0,24.79999924,26.70000076,78.0,83.69999695,804194,863212,0.0,804194,235695.7969,0.0,0,5.61,0.17
27634,2016,Multifamily LR (1-4),Low-Rise Multifamily,Twin Birches Apartments,800 2nd Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62664,-122.35236,1957,3.0,1.0,27246,0,,97.0,23.89999962,23.89999962,57.90000153,57.90000153,650205,650205,0.0,428247,125511.8984,2219.590088,221959,14.77,0.54
27651,2016,Multifamily LR (1-4),Low-Rise Multifamily,Nob Hill,900 Nob Hill Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62749,-122.34992,1963,4.0,1.0,25082,0,,,21.20000076,22.79999924,66.59999847,71.59999847,474468,510645,0.0,474469,139058.7969,0.0,0,3.31,0.13
27652,2016,Multifamily LR (1-4),Low-Rise Multifamily,24759-Brookdale Queen Anne,805 4th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62672,-122.34923,2006,3.0,1.0,145085,0,,96.0,30.5,31.89999962,72.09999847,74.40000153,5751330,6005926,0.0,3601862,1055645.25,21494.67969,2149468,139.27,0.96
27655,2016,Multifamily LR (1-4),Low-Rise Multifamily,Auditorium Apartments,605 5th Ave. N,98109.0,7.0,DOWNTOWN,47.60377,-122.32971,1926,4.0,1.0,47276,0,,92.0,25.0,25.79999924,58.79999924,61.40000153,1179869,1219025,0.0,738056,216311.7969,4418.129883,441813,28.61,0.61
27656,2016,Multifamily LR (1-4),Low-Rise Multifamily,DELMONT APTS (ID27656),403 ROY ST,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62517,-122.3486,1910,4.0,1.0,22344,0,,,25.20000076,25.60000038,45.20000076,45.59999847,564168,572672,0.0,199471,58461.5,3646.97998,364698,20.76,0.93
27658,2016,Multifamily LR (1-4),Low-Rise Multifamily,QUEENS OAKS APTS (ID27658),718 4TH AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62612,-122.34847,1957,3.0,1.0,22331,0,,88.0,32.40000153,35.20000076,75.40000153,83.30000305,723032,785187,0.0,441985,129538.2969,2810.47998,281048,18.01,0.81
27659,2016,Multifamily LR (1-4),Senior Care Community,24759-Brookdale Queen Anne (800) (Do Not Use),800 4th Ave,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62684,-122.34843,2006,3.0,1.0,56380,0,,100.0,43.5,46.79999924,101.8000031,108.3000031,1725558,1854976,0.0,1063578,311716.8125,6619.800293,661980,42.57,0.76
27668,2016,NonResidential,Other,Bailey Boushay House,2720 East Madison,98112.0,3.0,Central,47.62342,-122.29688,1991,3.0,1.0,34074,0,,,250.1000061,253.8999939,483.7000122,487.7000122,8521989,8652913,0.0,3603789,1056210.125,49182.0,4918200,286.33,8.4
27673,2016,NonResidential,Hotel,Hotel1000,1000 1st Ave.,98104.0,7.0,DOWNTOWN,47.60505,-122.3361,2006,10.0,0.0,392552,22225,,23.0,88.0,87.30000305,207.3999939,205.1000061,17457560,17311366,0.0,10914911,3198977.5,65426.46484,6542646,423.57,1.08
27679,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Suites,2410 W Manor Pl,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65397,-122.38806,1977,4.0,1.0,35835,0,,95.0,26.39999962,28.10000038,82.90000153,88.30000305,744234,792776,0.0,744234,218122.5938,0.0,0,5.19,0.14
27680,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Vista,3711 27th Place West,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65332,-122.39163,1968,4.0,1.0,30000,0,,89.0,19.79999924,21.10000038,62.20000076,66.19999695,594612,632329,0.0,594613,174271.0,0.0,0,4.15,0.14
27681,2016,Multifamily LR (1-4),Low-Rise Multifamily,Crestview Apartments,2701 West Manor Place,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65273,-122.39162,1968,4.0,1.0,25959,0,,61.0,26.0,27.70000076,81.69999695,87.09999847,675446,720035,0.0,675447,197962.0938,0.0,0,4.71,0.18
27682,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Crest Apts.,2727 W Manor Pl,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65245,-122.39186,1968,4.0,1.0,25326,0,,85.0,21.79999924,23.0,68.5,72.09999847,552401,581866,0.0,552401,161899.5,0.0,0,3.85,0.15
27683,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolian Apts,3520 28th Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65211,-122.39234,1967,4.0,1.0,37086,0,,86.0,20.79999924,22.10000038,65.19999695,69.5,770345,821275,0.0,770346,225775.4063,0.0,0,5.37,0.14
27684,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Maggie Apartments,3539 27th Pl W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65249,-122.39099,1969,4.0,1.0,56104,0,,45.0,28.89999962,30.10000038,90.59999847,94.59999847,1618779,1690284,0.0,1618779,474437.0,0.0,0,11.29,0.2
27685,2016,Multifamily LR (1-4),Low-Rise Multifamily,Casa Ladaro,3535 27th Pl W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65203,-122.39014,1968,4.0,1.0,23705,0,,53.0,27.5,28.79999924,86.30000305,90.59999847,1161312,1218827,0.0,1161312,340361.1875,0.0,0,8.1,0.34
27687,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building E,3501 26th Pl W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65201,-122.3891,1970,5.0,1.0,28185,0,,73.0,26.10000038,27.70000076,82.09999847,87.09999847,736838,781689,0.0,736838,215954.9063,0.0,0,5.14,0.18
27688,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building C,3520 27th Pl. W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1970,5.0,1.0,39900,0,,80.0,21.10000038,22.10000038,66.40000153,69.5,843622,883023,0.0,843623,247251.7031,0.0,0,5.88,0.15
27689,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building A,3530 27th Place W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1968,5.0,1.0,40560,0,,48.0,30.60000038,32.0,96.19999695,100.5,1242478,1298727,0.0,1242478,364149.5938,0.0,0,8.66,0.21
27690,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building B,2601 W. Manor Pl.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.6531,-122.39027,1968,5.0,1.0,44687,0,,65.0,26.60000038,27.89999962,83.5,87.5,1188994,1244611,0.0,1188995,348474.4063,0.0,0,8.29,0.19
27691,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building G,3401 25th Ave W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65068,-122.38877,1973,5.0,1.0,32441,0,,56.0,26.10000038,27.79999924,82.0,87.30000305,847298,901683,0.0,847299,248329.0938,0.0,0,5.91,0.18
27692,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building H,3425 25th Ave W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65115,-122.38881,1973,5.0,1.0,33466,0,,79.0,23.10000038,24.60000038,72.5,77.19999695,772379,822834,0.0,772379,226371.4063,0.0,0,5.38,0.16
27693,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building J,3430 26th Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.6513,-122.38887,1973,5.0,1.0,36178,0,,76.0,23.0,24.10000038,72.09999847,75.80000305,830286,873461,0.0,830286,243343.0,0.0,0,5.79,0.16
27694,2016,Multifamily LR (1-4),Low-Rise Multifamily,Overlook at Magnolia Building K,3500 25th Ave. W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65186,-122.38842,1974,4.0,1.0,29588,0,,84.0,22.89999962,24.20000076,71.90000153,76.09999847,677476,716977,0.0,677476,198557.0,0.0,0,4.72,0.16
27696,2016,Multifamily LR (1-4),Low-Rise Multifamily,Overlook at Magnolia Building L,3451 24th Ave. W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65185,-122.38782,1974,4.0,1.0,34602,0,,85.0,21.89999962,23.20000076,68.69999695,73.0,756908,803976,0.0,756909,221837.2969,0.0,0,5.28,0.15
27701,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Ridge Condominium,2510 West Bertona,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65083,-122.38937,1968,4.0,1.0,32452,0,,100.0,10.89999962,11.80000019,34.09999847,36.90000153,352136,381799,0.0,352136,103205.1016,0.0,0,2.45,0.08
27703,2016,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,98125.0,5.0,North,47.71856,-122.32084,1961,2.0,1.0,76475,0,,,23.10000038,25.0,39.90000153,42.20000076,1765813,1913404,0.0,573241,168007.2031,11925.72949,1192573,67.33,0.88
27704,2016,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,98125.0,5.0,North,47.71923,-122.32171,1988,2.0,1.0,32961,0,,86.0,47.70000076,52.20000076,78.40000153,83.09999847,1573155,1719595,0.0,446659,130908.2031,11264.95996,1126496,62.94,1.91
27707,2016,Multifamily LR (1-4),Low-Rise Multifamily,Roosevelt Place Apartments,12527 Roosevelt Way NE,98125.0,5.0,North,47.72004,-122.31924,1986,3.0,1.0,28470,0,,71.0,27.39999962,28.79999924,86.0,90.30000305,688375,723333,0.0,688375,201751.2031,0.0,0,4.8,0.17
27716,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Osborn Condominiums,4123 California Ave SW,98116.0,1.0,SOUTHWEST,47.56574,-122.38716,2006,5.0,1.0,31299,0,,34.0,32.70000076,35.20000076,90.40000153,95.19999695,1022114,1103066,0.0,840656,246382.2969,1814.579956,181458,15.5,0.5
27721,2016,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,98103.0,6.0,NORTHWEST,47.6875,-122.35496,2004,1.0,1.0,27376,14570,,,84.59999847,90.30000305,197.8999939,203.1999969,1082920,1155795,0.0,668530,195934.9063,4143.899902,414390,26.67,0.97
27734,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia View,2562 Thorndyke Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64273,-122.38414,1969,4.0,0.0,24444,0,,93.0,20.79999924,22.5,65.40000153,70.59999847,509171,549833,0.0,509171,149229.5938,0.0,0,3.55,0.15
27736,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID27736) Magnolia Villager,2858 32ND AVE W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64611,-122.39791,1978,4.0,1.0,27997,0,,21.0,26.70000076,29.0,83.80000305,91.0,747384,811476,0.0,747384,219045.7969,0.0,0,5.21,0.19
27738,2016,Multifamily LR (1-4),Low-Rise Multifamily,Evanston Arms Apartments,4417 Evanston AVE N,98103.0,6.0,LAKE UNION,47.66087,-122.35133,1969,3.0,1.0,25268,0,,79.0,25.20000076,26.89999962,79.30000305,84.5,559234,596007,0.0,559235,163902.2969,0.0,0,3.9,0.15
27744,2016,Multifamily LR (1-4),Mixed Use Property,Fremont Court,4464 Fremont Ave N,98103.0,6.0,LAKE UNION,47.66133,-122.34973,1990,4.0,1.0,45111,0,,,37.0,39.0,116.0999985,122.5,930439,981444,0.0,930439,272696.1875,0.0,0,6.49,0.14
27759,2016,Multifamily LR (1-4),Low-Rise Multifamily,Mirabella,4250 Aurora Ave N,98103.0,4.0,LAKE UNION,47.65921,-122.34685,1997,4.0,1.0,63317,0,,75.0,27.89999962,29.0,87.59999847,91.0,1326772,1378295,0.0,1326772,388854.5938,0.0,0,9.25,0.15
27760,2016,Multifamily LR (1-4),Low-Rise Multifamily,The MILAN,4300-4320 Aurora Ave N,98103.0,4.0,LAKE UNION,47.66027,-122.34704,1995,4.0,1.0,66300,0,,80.0,29.79999924,31.20000076,93.5,97.80000305,1348497,1410611,0.0,1348497,395221.8125,0.0,0,9.4,0.14
27774,2016,Multifamily LR (1-4),Low-Rise Multifamily,Guinevere Apartments,522 N 85th St,98103.0,6.0,NORTHWEST,47.69079,-122.35157,2002,4.0,1.0,183524,0,,,27.0,27.89999962,84.69999695,87.5,3085505,3188816,0.0,3085505,904309.6875,0.0,0,21.51,0.12
27799,2016,Campus,K-12 School,The Bush School - Lower / Middle School,3400 East Harrison Street,98112.0,3.0,CENTRAL,47.62291,-122.28879,1950,1.0,1.0,109794,0,,87.0,30.0,33.29999924,56.20000076,59.59999847,3296526,3657784,0.0,1294767,379474.5,20017.5918,2001759,115.34,1.05
27815,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Madison Place Apartments,1813 19th Ave,98112.0,3.0,Central,47.61792,-122.3078,1989,5.0,1.0,38560,0,,72.0,25.89999962,27.20000076,81.19999695,85.5,821860,865356,0.0,821860,240873.5,0.0,0,5.73,0.15
27816,2016,NonResidential,Other,Son Shone Inn,1808 18th Ave,98122.0,3.0,Central,47.61796,-122.30847,1911,3.0,1.0,25200,0,,,49.29999924,55.79999924,75.09999847,82.0,1242666,1407294,0.0,281188,82411.5,9614.780273,961478,53.02,2.1
27821,2016,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,98125.0,5.0,North,47.70941,-122.31707,1996,1.0,1.0,44755,0,,56.0,245.1999969,254.1999969,521.0,527.2999878,11521140,11943740,0.0,5923610,1736110.75,55975.28906,5597529,338.58,7.57
27825,2016,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,98122.0,3.0,EAST,47.61340332,-122.3203506,1907,2.0,1.0,22320,0,,,9.399999619,10.30000019,22.70000076,23.70000076,209644,230988,0.0,137286,40236.19922,723.5900269,72359,4.8,0.22
27828,2016,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,98122.0,3.0,EAST,47.6139,-122.32034,1912,3.0,1.0,24000,0,,,38.79999924,39.70000076,117.0999985,118.0,932083,952583,0.0,876004,256742.2031,560.789978,56079,9.09,0.38
27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,98122.0,3.0,EAST,47.61393,-122.31589,1920,3.0,1.0,23422,0,,65.0,115.4000015,123.9000015,151.0,159.1000061,2701872,2902229,0.0,334292,97975.39844,23675.80078,2367580,128.07,5.47
27833,2016,NonResidential,Other,Sound Mental Health,1600 East Olive St,98122.0,3.0,EAST,47.61674,-122.31111,1975,2.0,5.0,38879,11328,,,86.69999695,91.69999695,266.1000061,281.7000122,3371659,3564727,0.0,3257087,954597.6875,1145.719971,114572,28.79,0.74
27836,2016,Multifamily LR (1-4),Low-Rise Multifamily,Marquis Cooperative Apartments,1605 East Olive Street,98122.0,3.0,EAST,47.61616,-122.3111,1926,3.0,1.0,40112,0,,97.0,34.0,38.59999847,49.90000153,54.90000153,1361864,1546527,0.0,272761,79941.79688,10891.03125,1089103,59.74,1.49
27837,2016,Multifamily LR (1-4),Low-Rise Multifamily,Cascadia Apartments,1621 17th Avenue,98122.0,3.0,EAST,47.61598,-122.31034,1924,3.0,1.0,25808,0,,80.0,35.59999847,38.40000153,78.5,85.90000153,918943,990856,0.0,507964,148875.7031,4109.800293,410980,25.37,0.98
27838,2016,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,98122.0,3.0,EAST,47.61554,-122.31098,1998,5.0,1.0,53034,14625,,93.0,92.30000305,95.69999695,215.8999939,218.6000061,3392129,3518099,0.0,2091625,613020.125,13005.04004,1300504,83.65,1.58
27843,2016,Multifamily MR (5-9),Mid-Rise Multifamily,OLYMPIAN APTS (ID27843),1605 E MADISON ST,98122.0,3.0,CENTRAL,47.6149,-122.31104,1912,6.0,1.0,48700,0,,93.0,32.29999924,36.70000076,64.59999847,71.80000305,1441091,1636686,0.0,654964,191958.9063,7861.280273,786128,46.32,0.95
27844,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Madkin,1625 E Madison St,98122.0,3.0,CENTRAL,47.61538,-122.31034,1904,3.0,1.0,25536,0,,56.0,70.69999695,79.80000305,88.0,97.80000305,1805138,2037554,0.0,168293,49323.80078,16368.45996,1636846,88.11,3.45
27845,2016,Multifamily HR (10+),High-Rise Multifamily,(ID27845) COUNCIL HOUSE,1501 17TH AVE,98122.0,3.0,CENTRAL,47.61455,-122.31043,1972,12.0,1.0,93021,0,,14.0,64.69999695,69.09999847,171.0,182.8999939,5656232,6040881,0.0,4312420,1263898.125,13438.10938,1343811,101.43,1.09
27863,2016,Multifamily LR (1-4),Low-Rise Multifamily,Barbara Frietchie Co-op,1100 17th Ave,98122.0,3.0,CENTRAL,47.61175,-122.3098,1929,4.0,1.0,23616,0,,76.0,49.20000076,56.29999924,67.69999695,75.09999847,1161814,1328957,0.0,181025,53055.30078,9807.899414,980790,53.35,2.26
27868,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Royal Apartments,1503 18th Avenue,98122.0,3.0,CENTRAL,47.61433,-122.30921,1988,4.0,1.0,28080,0,,63.0,29.39999962,30.29999924,92.30000305,95.30000305,730765,754629,0.0,730765,214175.0,0.0,0,5.09,0.18
27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,98112.0,3.0,EAST,47.61481,-122.31536,1920,2.0,1.0,23040,0,,99.0,3.5,3.5,10.19999981,10.30000019,79711,79967,0.0,72845,21349.59961,68.6700058,6867,0.87,0.04
27870,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chester Apartments,1323 E Pine St,98122.0,3.0,EAST,47.6151,-122.31461,1910,3.0,1.0,20509,0,,98.0,33.09999847,35.09999847,62.5,67.40000153,679165,720247,0.0,272135,79758.20313,4070.309326,407031,23.51,1.15
